ds,y,sku,is_weekend,day_of_week,valentines_day,bfcm_week
2024-06-18,36,TOY_SKU_017,0,1,0,0
2024-06-18,43,TOY_SKU_018,0,1,0,0
2024-06-18,73,TOY_SKU_019,0,1,0,0
2024-06-18,76,TOY_SKU_020,0,1,0,0
2024-06-18,50,TOY_SKU_021,0,1,0,0
2024-06-18,34,TOY_SKU_022,0,1,0,0
2024-06-18,72,TOY_SKU_023,0,1,0,0
2024-06-18,51,TOY_SKU_024,0,1,0,0
2024-06-18,111,TOY_SKU_025,0,1,0,0
2024-06-18,24,TOY_SKU_026,0,1,0,0
2024-06-18,33,TOY_SKU_027,0,1,0,0
2024-06-18,40,TOY_SKU_028,0,1,0,0
2024-06-18,106,TOY_SKU_029,0,1,0,0
2024-06-18,83,TOY_SKU_030,0,1,0,0
2024-06-18,69,TOY_SKU_031,0,1,0,0
2024-06-18,43,TOY_SKU_032,0,1,0,0
2024-06-18,62,TOY_SKU_033,0,1,0,0
2024-06-18,61,TOY_SKU_034,0,1,0,0
2024-06-18,35,TOY_SKU_035,0,1,0,0
2024-06-18,88,TOY_SKU_036,0,1,0,0
2024-06-18,25,TOY_SKU_037,0,1,0,0
2024-06-18,66,TOY_SKU_038,0,1,0,0
2024-06-18,26,TOY_SKU_039,0,1,0,0
2024-06-18,55,TOY_SKU_040,0,1,0,0
2024-06-18,72,TOY_SKU_041,0,1,0,0
2024-06-18,53,TOY_SKU_042,0,1,0,0
2024-06-18,70,TOY_SKU_043,0,1,0,0
2024-06-18,90,TOY_SKU_044,0,1,0,0
2024-06-18,77,TOY_SKU_045,0,1,0,0
2024-06-18,45,TOY_SKU_046,0,1,0,0
2024-06-18,90,TOY_SKU_047,0,1,0,0
2024-06-18,78,TOY_SKU_048,0,1,0,0
2024-06-18,99,TOY_SKU_049,0,1,0,0
2024-06-18,91,TOY_SKU_050,0,1,0,0
2024-06-19,95,TOY_SKU_001,0,2,0,0
2024-06-19,31,TOY_SKU_002,0,2,0,0
2024-06-19,89,TOY_SKU_003,0,2,0,0
2024-06-19,13,TOY_SKU_004,0,2,0,0
2024-06-19,41,TOY_SKU_005,0,2,0,0
2024-06-19,27,TOY_SKU_006,0,2,0,0
2024-06-19,76,TOY_SKU_007,0,2,0,0
2024-06-19,11,TOY_SKU_008,0,2,0,0
2024-06-19,32,TOY_SKU_009,0,2,0,0
2024-06-19,75,TOY_SKU_010,0,2,0,0
2024-06-19,47,TOY_SKU_011,0,2,0,0
2024-06-19,62,TOY_SKU_012,0,2,0,0
2024-06-19,110,TOY_SKU_013,0,2,0,0
2024-06-19,29,TOY_SKU_014,0,2,0,0
2024-06-19,77,TOY_SKU_015,0,2,0,0
2024-06-19,69,TOY_SKU_016,0,2,0,0
2024-06-19,42,TOY_SKU_017,0,2,0,0
2024-06-19,33,TOY_SKU_018,0,2,0,0
2024-06-19,68,TOY_SKU_019,0,2,0,0
2024-06-19,83,TOY_SKU_020,0,2,0,0
2024-06-19,55,TOY_SKU_021,0,2,0,0
2024-06-19,36,TOY_SKU_022,0,2,0,0
2024-06-19,103,TOY_SKU_023,0,2,0,0
2024-06-19,40,TOY_SKU_024,0,2,0,0
2024-06-19,112,TOY_SKU_025,0,2,0,0
2024-06-19,27,TOY_SKU_026,0,2,0,0
2024-06-19,39,TOY_SKU_027,0,2,0,0
2024-06-19,40,TOY_SKU_028,0,2,0,0
2024-06-19,93,TOY_SKU_029,0,2,0,0
2024-06-19,88,TOY_SKU_030,0,2,0,0
2024-06-19,73,TOY_SKU_031,0,2,0,0
2024-06-19,57,TOY_SKU_032,0,2,0,0
2024-06-19,77,TOY_SKU_033,0,2,0,0
2024-06-19,67,TOY_SKU_034,0,2,0,0
2024-06-19,33,TOY_SKU_035,0,2,0,0
2024-06-19,84,TOY_SKU_036,0,2,0,0
2024-06-19,21,TOY_SKU_037,0,2,0,0
2024-06-19,70,TOY_SKU_038,0,2,0,0
2024-06-19,22,TOY_SKU_039,0,2,0,0
2024-06-19,46,TOY_SKU_040,0,2,0,0
2024-06-19,71,TOY_SKU_041,0,2,0,0
2024-06-19,42,TOY_SKU_042,0,2,0,0
2024-06-19,74,TOY_SKU_043,0,2,0,0
2024-06-19,78,TOY_SKU_044,0,2,0,0
2024-06-19,89,TOY_SKU_045,0,2,0,0
2024-06-19,58,TOY_SKU_046,0,2,0,0
2024-06-19,86,TOY_SKU_047,0,2,0,0
2024-06-19,65,TOY_SKU_048,0,2,0,0
2024-06-19,95,TOY_SKU_049,0,2,0,0
2024-06-19,92,TOY_SKU_050,0,2,0,0
2024-06-20,78,TOY_SKU_001,0,3,0,0
2024-06-20,44,TOY_SKU_002,0,3,0,0
2024-06-20,65,TOY_SKU_003,0,3,0,0
2024-06-20,12,TOY_SKU_004,0,3,0,0
2024-06-20,51,TOY_SKU_005,0,3,0,0
2024-06-20,31,TOY_SKU_006,0,3,0,0
2024-06-20,80,TOY_SKU_007,0,3,0,0
2024-06-20,11,TOY_SKU_008,0,3,0,0
2024-06-20,32,TOY_SKU_009,0,3,0,0
2024-06-20,80,TOY_SKU_010,0,3,0,0
2024-06-20,58,TOY_SKU_011,0,3,0,0
2024-06-20,60,TOY_SKU_012,0,3,0,0
2024-06-20,86,TOY_SKU_013,0,3,0,0
2024-06-20,32,TOY_SKU_014,0,3,0,0
2024-06-20,94,TOY_SKU_015,0,3,0,0
2024-06-20,60,TOY_SKU_016,0,3,0,0
2024-06-20,43,TOY_SKU_017,0,3,0,0
2024-06-20,30,TOY_SKU_018,0,3,0,0
2024-06-20,62,TOY_SKU_019,0,3,0,0
2024-06-20,83,TOY_SKU_020,0,3,0,0
2024-06-20,48,TOY_SKU_021,0,3,0,0
2024-06-20,34,TOY_SKU_022,0,3,0,0
2024-06-20,96,TOY_SKU_023,0,3,0,0
2024-06-20,42,TOY_SKU_024,0,3,0,0
2024-06-20,102,TOY_SKU_025,0,3,0,0
2024-06-20,21,TOY_SKU_026,0,3,0,0
2024-06-20,30,TOY_SKU_027,0,3,0,0
2024-06-20,37,TOY_SKU_028,0,3,0,0
2024-06-20,99,TOY_SKU_029,0,3,0,0
2024-06-20,80,TOY_SKU_030,0,3,0,0
2024-06-20,73,TOY_SKU_031,0,3,0,0
2024-06-20,56,TOY_SKU_032,0,3,0,0
2024-06-20,73,TOY_SKU_033,0,3,0,0
2024-06-20,67,TOY_SKU_034,0,3,0,0
2024-06-20,42,TOY_SKU_035,0,3,0,0
2024-06-20,86,TOY_SKU_036,0,3,0,0
2024-06-20,22,TOY_SKU_037,0,3,0,0
2024-06-20,62,TOY_SKU_038,0,3,0,0
2024-06-20,31,TOY_SKU_039,0,3,0,0
2024-06-20,49,TOY_SKU_040,0,3,0,0
2024-06-20,57,TOY_SKU_041,0,3,0,0
2024-06-20,54,TOY_SKU_042,0,3,0,0
2024-06-20,52,TOY_SKU_043,0,3,0,0
2024-06-20,87,TOY_SKU_044,0,3,0,0
2024-06-20,89,TOY_SKU_045,0,3,0,0
2024-06-20,51,TOY_SKU_046,0,3,0,0
2024-06-20,81,TOY_SKU_047,0,3,0,0
2024-06-20,76,TOY_SKU_048,0,3,0,0
2024-06-20,99,TOY_SKU_049,0,3,0,0
2024-06-20,96,TOY_SKU_050,0,3,0,0
2024-06-21,88,TOY_SKU_001,0,4,0,0
2024-06-21,32,TOY_SKU_002,0,4,0,0
2024-06-21,87,TOY_SKU_003,0,4,0,0
2024-06-21,17,TOY_SKU_004,0,4,0,0
2024-06-21,38,TOY_SKU_005,0,4,0,0
2024-06-21,26,TOY_SKU_006,0,4,0,0
2024-06-21,98,TOY_SKU_007,0,4,0,0
2024-06-21,10,TOY_SKU_008,0,4,0,0
2024-06-21,39,TOY_SKU_009,0,4,0,0
2024-06-21,71,TOY_SKU_010,0,4,0,0
2024-06-21,60,TOY_SKU_011,0,4,0,0
2024-06-21,54,TOY_SKU_012,0,4,0,0
2024-06-21,82,TOY_SKU_013,0,4,0,0
2024-06-21,30,TOY_SKU_014,0,4,0,0
2024-06-21,88,TOY_SKU_015,0,4,0,0
2024-06-21,70,TOY_SKU_016,0,4,0,0
2024-06-21,42,TOY_SKU_017,0,4,0,0
2024-06-21,39,TOY_SKU_018,0,4,0,0
2024-06-21,72,TOY_SKU_019,0,4,0,0
2024-06-21,84,TOY_SKU_020,0,4,0,0
2024-06-21,40,TOY_SKU_021,0,4,0,0
2024-06-21,36,TOY_SKU_022,0,4,0,0
2024-06-21,101,TOY_SKU_023,0,4,0,0
2024-06-21,38,TOY_SKU_024,0,4,0,0
2024-06-21,97,TOY_SKU_025,0,4,0,0
2024-06-21,24,TOY_SKU_026,0,4,0,0
2024-06-21,40,TOY_SKU_027,0,4,0,0
2024-06-21,44,TOY_SKU_028,0,4,0,0
2024-06-21,101,TOY_SKU_029,0,4,0,0
2024-06-21,81,TOY_SKU_030,0,4,0,0
2024-06-21,72,TOY_SKU_031,0,4,0,0
2024-06-21,45,TOY_SKU_032,0,4,0,0
2024-06-21,72,TOY_SKU_033,0,4,0,0
2024-06-21,64,TOY_SKU_034,0,4,0,0
2024-06-21,35,TOY_SKU_035,0,4,0,0
2024-06-21,86,TOY_SKU_036,0,4,0,0
2024-06-21,24,TOY_SKU_037,0,4,0,0
2024-06-21,69,TOY_SKU_038,0,4,0,0
2024-06-21,31,TOY_SKU_039,0,4,0,0
2024-06-21,49,TOY_SKU_040,0,4,0,0
2024-06-21,59,TOY_SKU_041,0,4,0,0
2024-06-21,45,TOY_SKU_042,0,4,0,0
2024-06-21,72,TOY_SKU_043,0,4,0,0
2024-06-21,96,TOY_SKU_044,0,4,0,0
2024-06-21,87,TOY_SKU_045,0,4,0,0
2024-06-21,41,TOY_SKU_046,0,4,0,0
2024-06-21,73,TOY_SKU_047,0,4,0,0
2024-06-21,80,TOY_SKU_048,0,4,0,0
2024-06-21,110,TOY_SKU_049,0,4,0,0
2024-06-21,90,TOY_SKU_050,0,4,0,0
2024-06-22,220,TOY_SKU_001,1,5,0,0
2024-06-22,92,TOY_SKU_002,1,5,0,0
2024-06-22,171,TOY_SKU_003,1,5,0,0
2024-06-22,20,TOY_SKU_004,1,5,0,0
2024-06-22,87,TOY_SKU_005,1,5,0,0
2024-06-22,61,TOY_SKU_006,1,5,0,0
2024-06-22,193,TOY_SKU_007,1,5,0,0
2024-06-22,20,TOY_SKU_008,1,5,0,0
2024-06-22,77,TOY_SKU_009,1,5,0,0
2024-06-22,193,TOY_SKU_010,1,5,0,0
2024-06-22,116,TOY_SKU_011,1,5,0,0
2024-06-22,126,TOY_SKU_012,1,5,0,0
2024-06-22,328,TOY_SKU_013,1,5,0,0
2024-06-22,58,TOY_SKU_014,1,5,0,0
2024-06-22,226,TOY_SKU_015,1,5,0,0
2024-06-22,148,TOY_SKU_016,1,5,0,0
2024-06-22,99,TOY_SKU_017,1,5,0,0
2024-06-22,105,TOY_SKU_018,1,5,0,0
2024-06-22,240,TOY_SKU_019,1,5,0,0
2024-06-22,137,TOY_SKU_020,1,5,0,0
2024-06-22,114,TOY_SKU_021,1,5,0,0
2024-06-22,74,TOY_SKU_022,1,5,0,0
2024-06-22,216,TOY_SKU_023,1,5,0,0
2024-06-22,100,TOY_SKU_024,1,5,0,0
2024-06-22,303,TOY_SKU_025,1,5,0,0
2024-06-22,61,TOY_SKU_026,1,5,0,0
2024-06-22,91,TOY_SKU_027,1,5,0,0
2024-06-22,102,TOY_SKU_028,1,5,0,0
2024-06-22,218,TOY_SKU_029,1,5,0,0
2024-06-22,153,TOY_SKU_030,1,5,0,0
2024-06-22,123,TOY_SKU_031,1,5,0,0
2024-06-22,113,TOY_SKU_032,1,5,0,0
2024-06-22,209,TOY_SKU_033,1,5,0,0
2024-06-22,145,TOY_SKU_034,1,5,0,0
2024-06-22,66,TOY_SKU_035,1,5,0,0
2024-06-22,126,TOY_SKU_036,1,5,0,0
2024-06-22,65,TOY_SKU_037,1,5,0,0
2024-06-22,157,TOY_SKU_038,1,5,0,0
2024-06-22,94,TOY_SKU_039,1,5,0,0
2024-06-22,130,TOY_SKU_040,1,5,0,0
2024-06-22,128,TOY_SKU_041,1,5,0,0
2024-06-22,123,TOY_SKU_042,1,5,0,0
2024-06-22,135,TOY_SKU_043,1,5,0,0
2024-06-22,186,TOY_SKU_044,1,5,0,0
2024-06-22,238,TOY_SKU_045,1,5,0,0
2024-06-22,106,TOY_SKU_046,1,5,0,0
2024-06-22,214,TOY_SKU_047,1,5,0,0
2024-06-22,187,TOY_SKU_048,1,5,0,0
2024-06-22,185,TOY_SKU_049,1,5,0,0
2024-06-22,154,TOY_SKU_050,1,5,0,0
2024-06-23,196,TOY_SKU_001,1,6,0,0
2024-06-23,118,TOY_SKU_002,1,6,0,0
2024-06-23,196,TOY_SKU_003,1,6,0,0
2024-06-23,19,TOY_SKU_004,1,6,0,0
2024-06-23,108,TOY_SKU_005,1,6,0,0
2024-06-23,48,TOY_SKU_006,1,6,0,0
2024-06-23,169,TOY_SKU_007,1,6,0,0
2024-06-23,15,TOY_SKU_008,1,6,0,0
2024-06-23,93,TOY_SKU_009,1,6,0,0
2024-06-23,192,TOY_SKU_010,1,6,0,0
2024-06-23,122,TOY_SKU_011,1,6,0,0
2024-06-23,106,TOY_SKU_012,1,6,0,0
2024-06-23,282,TOY_SKU_013,1,6,0,0
2024-06-23,82,TOY_SKU_014,1,6,0,0
2024-06-23,211,TOY_SKU_015,1,6,0,0
2024-06-23,168,TOY_SKU_016,1,6,0,0
2024-06-23,70,TOY_SKU_017,1,6,0,0
2024-06-23,119,TOY_SKU_018,1,6,0,0
2024-06-23,208,TOY_SKU_019,1,6,0,0
2024-06-23,118,TOY_SKU_020,1,6,0,0
2024-06-23,92,TOY_SKU_021,1,6,0,0
2024-06-23,72,TOY_SKU_022,1,6,0,0
2024-06-23,222,TOY_SKU_023,1,6,0,0
2024-06-23,92,TOY_SKU_024,1,6,0,0
2024-06-23,232,TOY_SKU_025,1,6,0,0
2024-06-23,75,TOY_SKU_026,1,6,0,0
2024-06-23,78,TOY_SKU_027,1,6,0,0
2024-06-23,89,TOY_SKU_028,1,6,0,0
2024-06-23,282,TOY_SKU_029,1,6,0,0
2024-06-23,149,TOY_SKU_030,1,6,0,0
2024-06-23,126,TOY_SKU_031,1,6,0,0
2024-06-23,118,TOY_SKU_032,1,6,0,0
2024-06-23,232,TOY_SKU_033,1,6,0,0
2024-06-23,112,TOY_SKU_034,1,6,0,0
2024-06-23,63,TOY_SKU_035,1,6,0,0
2024-06-23,146,TOY_SKU_036,1,6,0,0
2024-06-23,76,TOY_SKU_037,1,6,0,0
2024-06-23,172,TOY_SKU_038,1,6,0,0
2024-06-23,68,TOY_SKU_039,1,6,0,0
2024-06-23,134,TOY_SKU_040,1,6,0,0
2024-06-23,153,TOY_SKU_041,1,6,0,0
2024-06-23,112,TOY_SKU_042,1,6,0,0
2024-06-23,97,TOY_SKU_043,1,6,0,0
2024-06-23,170,TOY_SKU_044,1,6,0,0
2024-06-23,274,TOY_SKU_045,1,6,0,0
2024-06-23,142,TOY_SKU_046,1,6,0,0
2024-06-23,210,TOY_SKU_047,1,6,0,0
2024-06-23,137,TOY_SKU_048,1,6,0,0
2024-06-23,164,TOY_SKU_049,1,6,0,0
2024-06-23,181,TOY_SKU_050,1,6,0,0
2024-06-24,85,TOY_SKU_001,0,0,0,0
2024-06-24,31,TOY_SKU_002,0,0,0,0
2024-06-24,74,TOY_SKU_003,0,0,0,0
2024-06-24,17,TOY_SKU_004,0,0,0,0
2024-06-24,35,TOY_SKU_005,0,0,0,0
2024-06-24,24,TOY_SKU_006,0,0,0,0
2024-06-24,93,TOY_SKU_007,0,0,0,0
2024-06-24,14,TOY_SKU_008,0,0,0,0
2024-06-24,39,TOY_SKU_009,0,0,0,0
2024-06-24,59,TOY_SKU_010,0,0,0,0
2024-06-24,53,TOY_SKU_011,0,0,0,0
2024-06-24,44,TOY_SKU_012,0,0,0,0
2024-06-24,82,TOY_SKU_013,0,0,0,0
2024-06-24,32,TOY_SKU_014,0,0,0,0
2024-06-24,98,TOY_SKU_015,0,0,0,0
2024-06-24,61,TOY_SKU_016,0,0,0,0
2024-06-24,36,TOY_SKU_017,0,0,0,0
2024-06-24,32,TOY_SKU_018,0,0,0,0
2024-06-24,59,TOY_SKU_019,0,0,0,0
2024-06-24,90,TOY_SKU_020,0,0,0,0
2024-06-24,42,TOY_SKU_021,0,0,0,0
2024-06-24,35,TOY_SKU_022,0,0,0,0
2024-06-24,105,TOY_SKU_023,0,0,0,0
2024-06-24,48,TOY_SKU_024,0,0,0,0
2024-06-24,104,TOY_SKU_025,0,0,0,0
2024-06-24,22,TOY_SKU_026,0,0,0,0
2024-06-24,35,TOY_SKU_027,0,0,0,0
2024-06-24,44,TOY_SKU_028,0,0,0,0
2024-06-24,74,TOY_SKU_029,0,0,0,0
2024-06-24,72,TOY_SKU_030,0,0,0,0
2024-06-24,63,TOY_SKU_031,0,0,0,0
2024-06-24,48,TOY_SKU_032,0,0,0,0
2024-06-24,71,TOY_SKU_033,0,0,0,0
2024-06-24,72,TOY_SKU_034,0,0,0,0
2024-06-24,42,TOY_SKU_035,0,0,0,0
2024-06-24,71,TOY_SKU_036,0,0,0,0
2024-06-24,26,TOY_SKU_037,0,0,0,0
2024-06-24,56,TOY_SKU_038,0,0,0,0
2024-06-24,28,TOY_SKU_039,0,0,0,0
2024-06-24,55,TOY_SKU_040,0,0,0,0
2024-06-24,57,TOY_SKU_041,0,0,0,0
2024-06-24,54,TOY_SKU_042,0,0,0,0
2024-06-24,77,TOY_SKU_043,0,0,0,0
2024-06-24,93,TOY_SKU_044,0,0,0,0
2024-06-24,87,TOY_SKU_045,0,0,0,0
2024-06-24,57,TOY_SKU_046,0,0,0,0
2024-06-24,93,TOY_SKU_047,0,0,0,0
2024-06-24,86,TOY_SKU_048,0,0,0,0
2024-06-24,94,TOY_SKU_049,0,0,0,0
2024-06-24,68,TOY_SKU_050,0,0,0,0
2024-06-25,104,TOY_SKU_001,0,1,0,0
2024-06-25,35,TOY_SKU_002,0,1,0,0
2024-06-25,93,TOY_SKU_003,0,1,0,0
2024-06-25,17,TOY_SKU_004,0,1,0,0
2024-06-25,45,TOY_SKU_005,0,1,0,0
2024-06-25,32,TOY_SKU_006,0,1,0,0
2024-06-25,90,TOY_SKU_007,0,1,0,0
2024-06-25,11,TOY_SKU_008,0,1,0,0
2024-06-25,47,TOY_SKU_009,0,1,0,0
2024-06-25,75,TOY_SKU_010,0,1,0,0
2024-06-25,63,TOY_SKU_011,0,1,0,0
2024-06-25,61,TOY_SKU_012,0,1,0,0
2024-06-25,105,TOY_SKU_013,0,1,0,0
2024-06-25,36,TOY_SKU_014,0,1,0,0
2024-06-25,84,TOY_SKU_015,0,1,0,0
2024-06-25,81,TOY_SKU_016,0,1,0,0
2024-06-25,41,TOY_SKU_017,0,1,0,0
2024-06-25,31,TOY_SKU_018,0,1,0,0
2024-06-25,82,TOY_SKU_019,0,1,0,0
2024-06-25,95,TOY_SKU_020,0,1,0,0
2024-06-25,52,TOY_SKU_021,0,1,0,0
2024-06-25,26,TOY_SKU_022,0,1,0,0
2024-06-25,98,TOY_SKU_023,0,1,0,0
2024-06-25,47,TOY_SKU_024,0,1,0,0
2024-06-25,110,TOY_SKU_025,0,1,0,0
2024-06-25,22,TOY_SKU_026,0,1,0,0
2024-06-25,32,TOY_SKU_027,0,1,0,0
2024-06-25,50,TOY_SKU_028,0,1,0,0
2024-06-25,85,TOY_SKU_029,0,1,0,0
2024-06-25,82,TOY_SKU_030,0,1,0,0
2024-06-25,66,TOY_SKU_031,0,1,0,0
2024-06-25,56,TOY_SKU_032,0,1,0,0
2024-06-25,82,TOY_SKU_033,0,1,0,0
2024-06-25,70,TOY_SKU_034,0,1,0,0
2024-06-25,33,TOY_SKU_035,0,1,0,0
2024-06-25,80,TOY_SKU_036,0,1,0,0
2024-06-25,22,TOY_SKU_037,0,1,0,0
2024-06-25,60,TOY_SKU_038,0,1,0,0
2024-06-25,30,TOY_SKU_039,0,1,0,0
2024-06-25,59,TOY_SKU_040,0,1,0,0
2024-06-25,76,TOY_SKU_041,0,1,0,0
2024-06-25,50,TOY_SKU_042,0,1,0,0
2024-06-25,68,TOY_SKU_043,0,1,0,0
2024-06-25,85,TOY_SKU_044,0,1,0,0
2024-06-25,85,TOY_SKU_045,0,1,0,0
2024-06-25,56,TOY_SKU_046,0,1,0,0
2024-06-25,76,TOY_SKU_047,0,1,0,0
2024-06-25,82,TOY_SKU_048,0,1,0,0
2024-06-25,106,TOY_SKU_049,0,1,0,0
2024-06-25,69,TOY_SKU_050,0,1,0,0
2024-06-26,90,TOY_SKU_001,0,2,0,0
2024-06-26,43,TOY_SKU_002,0,2,0,0
2024-06-26,67,TOY_SKU_003,0,2,0,0
2024-06-26,13,TOY_SKU_004,0,2,0,0
2024-06-26,49,TOY_SKU_005,0,2,0,0
2024-06-26,30,TOY_SKU_006,0,2,0,0
2024-06-26,92,TOY_SKU_007,0,2,0,0
2024-06-26,12,TOY_SKU_008,0,2,0,0
2024-06-26,36,TOY_SKU_009,0,2,0,0
2024-06-26,64,TOY_SKU_010,0,2,0,0
2024-06-26,50,TOY_SKU_011,0,2,0,0
2024-06-26,56,TOY_SKU_012,0,2,0,0
2024-06-26,80,TOY_SKU_013,0,2,0,0
2024-06-26,28,TOY_SKU_014,0,2,0,0
2024-06-26,82,TOY_SKU_015,0,2,0,0
2024-06-26,70,TOY_SKU_016,0,2,0,0
2024-06-26,45,TOY_SKU_017,0,2,0,0
2024-06-26,32,TOY_SKU_018,0,2,0,0
2024-06-26,66,TOY_SKU_019,0,2,0,0
2024-06-26,88,TOY_SKU_020,0,2,0,0
2024-06-26,47,TOY_SKU_021,0,2,0,0
2024-06-26,37,TOY_SKU_022,0,2,0,0
2024-06-26,99,TOY_SKU_023,0,2,0,0
2024-06-26,48,TOY_SKU_024,0,2,0,0
2024-06-26,79,TOY_SKU_025,0,2,0,0
2024-06-26,24,TOY_SKU_026,0,2,0,0
2024-06-26,43,TOY_SKU_027,0,2,0,0
2024-06-26,45,TOY_SKU_028,0,2,0,0
2024-06-26,88,TOY_SKU_029,0,2,0,0
2024-06-26,97,TOY_SKU_030,0,2,0,0
2024-06-26,58,TOY_SKU_031,0,2,0,0
2024-06-26,44,TOY_SKU_032,0,2,0,0
2024-06-26,68,TOY_SKU_033,0,2,0,0
2024-06-26,57,TOY_SKU_034,0,2,0,0
2024-06-26,30,TOY_SKU_035,0,2,0,0
2024-06-26,79,TOY_SKU_036,0,2,0,0
2024-06-26,20,TOY_SKU_037,0,2,0,0
2024-06-26,64,TOY_SKU_038,0,2,0,0
2024-06-26,27,TOY_SKU_039,0,2,0,0
2024-06-26,64,TOY_SKU_040,0,2,0,0
2024-06-26,63,TOY_SKU_041,0,2,0,0
2024-06-26,54,TOY_SKU_042,0,2,0,0
2024-06-26,56,TOY_SKU_043,0,2,0,0
2024-06-26,83,TOY_SKU_044,0,2,0,0
2024-06-26,86,TOY_SKU_045,0,2,0,0
2024-06-26,41,TOY_SKU_046,0,2,0,0
2024-06-26,74,TOY_SKU_047,0,2,0,0
2024-06-26,70,TOY_SKU_048,0,2,0,0
2024-06-26,104,TOY_SKU_049,0,2,0,0
2024-06-26,82,TOY_SKU_050,0,2,0,0
2024-06-27,83,TOY_SKU_001,0,3,0,0
2024-06-27,42,TOY_SKU_002,0,3,0,0
2024-06-27,93,TOY_SKU_003,0,3,0,0
2024-06-27,17,TOY_SKU_004,0,3,0,0
2024-06-27,41,TOY_SKU_005,0,3,0,0
2024-06-27,30,TOY_SKU_006,0,3,0,0
2024-06-27,70,TOY_SKU_007,0,3,0,0
2024-06-27,14,TOY_SKU_008,0,3,0,0
2024-06-27,32,TOY_SKU_009,0,3,0,0
2024-06-27,65,TOY_SKU_010,0,3,0,0
2024-06-27,49,TOY_SKU_011,0,3,0,0
2024-06-27,64,TOY_SKU_012,0,3,0,0
2024-06-27,97,TOY_SKU_013,0,3,0,0
2024-06-27,31,TOY_SKU_014,0,3,0,0
2024-06-27,87,TOY_SKU_015,0,3,0,0
2024-06-27,71,TOY_SKU_016,0,3,0,0
2024-06-27,43,TOY_SKU_017,0,3,0,0
2024-06-27,31,TOY_SKU_018,0,3,0,0
2024-06-27,66,TOY_SKU_019,0,3,0,0
2024-06-27,81,TOY_SKU_020,0,3,0,0
2024-06-27,50,TOY_SKU_021,0,3,0,0
2024-06-27,30,TOY_SKU_022,0,3,0,0
2024-06-27,102,TOY_SKU_023,0,3,0,0
2024-06-27,42,TOY_SKU_024,0,3,0,0
2024-06-27,113,TOY_SKU_025,0,3,0,0
2024-06-27,23,TOY_SKU_026,0,3,0,0
2024-06-27,34,TOY_SKU_027,0,3,0,0
2024-06-27,43,TOY_SKU_028,0,3,0,0
2024-06-27,98,TOY_SKU_029,0,3,0,0
2024-06-27,84,TOY_SKU_030,0,3,0,0
2024-06-27,58,TOY_SKU_031,0,3,0,0
2024-06-27,47,TOY_SKU_032,0,3,0,0
2024-06-27,74,TOY_SKU_033,0,3,0,0
2024-06-27,51,TOY_SKU_034,0,3,0,0
2024-06-27,34,TOY_SKU_035,0,3,0,0
2024-06-27,87,TOY_SKU_036,0,3,0,0
2024-06-27,25,TOY_SKU_037,0,3,0,0
2024-06-27,66,TOY_SKU_038,0,3,0,0
2024-06-27,22,TOY_SKU_039,0,3,0,0
2024-06-27,64,TOY_SKU_040,0,3,0,0
2024-06-27,74,TOY_SKU_041,0,3,0,0
2024-06-27,51,TOY_SKU_042,0,3,0,0
2024-06-27,76,TOY_SKU_043,0,3,0,0
2024-06-27,113,TOY_SKU_044,0,3,0,0
2024-06-27,92,TOY_SKU_045,0,3,0,0
2024-06-27,48,TOY_SKU_046,0,3,0,0
2024-06-27,86,TOY_SKU_047,0,3,0,0
2024-06-27,61,TOY_SKU_048,0,3,0,0
2024-06-27,102,TOY_SKU_049,0,3,0,0
2024-06-27,77,TOY_SKU_050,0,3,0,0
2024-06-28,94,TOY_SKU_001,0,4,0,0
2024-06-28,34,TOY_SKU_002,0,4,0,0
2024-06-28,91,TOY_SKU_003,0,4,0,0
2024-06-28,15,TOY_SKU_004,0,4,0,0
2024-06-28,35,TOY_SKU_005,0,4,0,0
2024-06-28,30,TOY_SKU_006,0,4,0,0
2024-06-28,76,TOY_SKU_007,0,4,0,0
2024-06-28,13,TOY_SKU_008,0,4,0,0
2024-06-28,45,TOY_SKU_009,0,4,0,0
2024-06-28,65,TOY_SKU_010,0,4,0,0
2024-06-28,61,TOY_SKU_011,0,4,0,0
2024-06-28,64,TOY_SKU_012,0,4,0,0
2024-06-28,113,TOY_SKU_013,0,4,0,0
2024-06-28,34,TOY_SKU_014,0,4,0,0
2024-06-28,72,TOY_SKU_015,0,4,0,0
2024-06-28,74,TOY_SKU_016,0,4,0,0
2024-06-28,34,TOY_SKU_017,0,4,0,0
2024-06-28,37,TOY_SKU_018,0,4,0,0
2024-06-28,69,TOY_SKU_019,0,4,0,0
2024-06-28,77,TOY_SKU_020,0,4,0,0
2024-06-28,46,TOY_SKU_021,0,4,0,0
2024-06-28,28,TOY_SKU_022,0,4,0,0
2024-06-28,87,TOY_SKU_023,0,4,0,0
2024-06-28,39,TOY_SKU_024,0,4,0,0
2024-06-28,92,TOY_SKU_025,0,4,0,0
2024-06-28,27,TOY_SKU_026,0,4,0,0
2024-06-28,32,TOY_SKU_027,0,4,0,0
2024-06-28,43,TOY_SKU_028,0,4,0,0
2024-06-28,81,TOY_SKU_029,0,4,0,0
2024-06-28,88,TOY_SKU_030,0,4,0,0
2024-06-28,61,TOY_SKU_031,0,4,0,0
2024-06-28,47,TOY_SKU_032,0,4,0,0
2024-06-28,92,TOY_SKU_033,0,4,0,0
